FIC301,FIC302,LI405,LI502,PT312,VC303,VC401,VC403,VC404,VC405,VC406,VLV303,AirIn,Air.T,Air.P,WaterIn,Water.T,Water.Density,Mixture.zone.P,riser.outlet.P,P.topsep,FR.topsep.gas,FR.topsep.liquid,P_3phase,Air.Valve,Water.level,Water.coalescer,Water.level.valve,water.tank.level,Fault
0,0,1,0,0,0,0,0,0,0,0,0,20.11520958,17.52869034,1.225721002,0.09724585,18.79310036,998.1671143,1.232560039,0.978341818,1.02046299,0.000140588,0,0.998217821,15.56671047,53.41439819,98.61823273,0,1.444239974,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.1104393,17.52849007,1.224051952,0.097261317,18.79310036,998.1671753,1.232736945,0.978580177,1.02057302,0.000126679,0,0.998227179,15.56276989,53.41622925,98.61865997,0,1.44422698,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.06274986,17.52828979,1.225543976,0.097276792,18.79310036,998.1674194,1.232913971,0.978818595,1.020583987,0.00011277,0,0.998236716,15.55883026,53.41804886,98.61908722,0,1.444213033,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.12951088,17.52808952,1.227035999,0.097292259,18.79310036,998.1676025,1.236775041,0.979057014,1.020594001,9.89E-05,0,0.998246074,15.55488014,53.41986847,98.61952972,0,1.444200039,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.15335083,17.5279007,1.22852695,0.097307727,18.53120041,998.1677856,1.240635991,0.979295373,1.020604014,8.50E-05,0,0.99825561,15.55093956,53.42169952,98.61995697,0,1.444185972,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.14381981,17.52770042,1.230018973,0.097323202,18.53120041,998.1680298,1.226338029,0.979057014,1.020614982,7.10E-05,0,0.998265028,15.54699993,53.42351913,98.62039185,0,1.444172025,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.19149971,17.52750015,1.231510997,0.097338676,18.53120041,998.1682129,1.231763959,0.979057014,1.020624995,5.71E-05,0,0.998274505,15.5430603,53.42533875,98.62082672,0,1.444159031,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.14381981,17.52729988,1.234303951,0.097354136,18.53120041,998.1682739,1.237190008,0.979057014,1.020635962,4.32E-05,0,0.998283923,15.53911972,53.4271698,98.6212616,0,1.444144964,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.17243004,17.52710915,1.235059023,0.097369619,18.53120041,998.1685181,1.238263011,0.979057014,1.020645976,2.93E-05,0,0.9982934,15.5351696,53.42898941,98.62169647,0,1.44413197,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.14859009,17.52691078,1.231778979,0.097385094,18.52750969,998.1687012,1.231642008,0.979057014,1.02065599,1.54E-05,0,0.998302817,15.53122997,53.43989182,98.62213135,0,1.444118023,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.14859009,17.52671051,1.225487947,0.097400561,18.52380943,998.1688843,1.229956031,0.979057014,1.020666957,1.50E-06,0,0.998312294,15.52729034,53.45079041,98.62255859,0,1.444103956,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.14859009,17.52651024,1.224110007,0.097416028,18.52010918,998.1691284,1.231596947,0.979057014,1.020385027,0.068596728,0,0.998686016,15.52334976,53.461689,98.62299347,0,1.444090962,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.12951088,17.5263195,1.230160952,0.097431503,18.51642036,998.1693115,1.245476007,0.979057014,1.020102978,0.068596728,0,0.999059618,15.51941013,53.4725914,98.62342834,0,1.444077015,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.04368019,17.52611923,1.243381023,0.097446971,18.51272964,998.1694946,1.270624995,0.978750527,1.019821048,0.045556542,0,0.997506917,15.51546001,53.48348999,98.62386322,0,1.444064021,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.08659935,17.52592087,1.264284015,0.097462453,18.50902939,998.1696777,1.289803028,0.978443921,1.019538999,0.045556542,0,0.997739017,15.51152039,53.49438095,98.6242981,0,1.444049954,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.05083084,17.5257206,1.28518796,0.097477913,18.50532913,998.1699219,1.293455005,0.978137374,1.019255996,0.03082321,0,0.997971117,15.5075798,53.50529099,98.62473297,0,1.444036007,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01506996,17.52552986,1.298887014,0.097477503,18.50164032,998.1699829,1.30971396,0.977830827,1.018973947,0.03082321,0,0.997199595,15.50364017,53.51618958,98.62516022,0,1.444023013,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.96261978,17.52532959,1.30498898,0.097477093,18.49794006,998.1702271,1.315426946,0.977524281,1.018692017,0.020470349,0,0.996428013,15.49969006,53.52708054,98.62560272,0,1.444008946,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.98645973,17.52512932,1.311090946,0.097476684,18.49424934,998.1704102,1.298056006,0.977217674,1.018409967,0.020470349,0,0.99565649,15.49575043,53.53797913,98.62602997,0,1.443995953,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.0770607,17.52492905,1.308562994,0.097476266,18.49054909,998.1705933,1.31032896,0.976911187,1.018128037,0.019551201,0,0.995664597,15.49180984,53.54888153,98.62645721,0,1.443982005,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.0460701,17.52473068,1.306033969,0.097475857,18.48686028,998.1707764,1.314532995,0.976911187,1.018095016,0.018632051,0,0.995672703,15.48787022,53.55978012,98.62689972,0,1.443968058,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01506996,17.52453995,1.308650017,0.097475447,18.48316002,998.1710205,1.31873703,0.976911187,1.018062949,0.0177129,0,0.995680928,15.4839201,53.57067871,98.62732697,0,1.443954945,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.04845047,17.52433968,1.311264992,0.097475037,18.4794693,998.1710815,1.319733024,0.976911187,1.018031001,0.016793741,0,0.995688975,15.47998047,53.58158112,98.62776184,0,1.443940997,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.99123001,17.5241394,1.311758995,0.097474627,18.69901085,998.1713867,1.320727944,0.976911187,1.01799798,0.015874591,0,0.995697081,15.47603989,53.57249069,98.62819672,0,1.443928003,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.03414917,17.52393913,1.312252045,0.097474217,18.69901085,998.1715698,1.321724057,0.976911187,1.017964959,0.01495544,0,0.995705187,15.47210026,53.56340027,98.62863159,0,1.443914056,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.0770607,17.52375031,1.312744975,0.097473808,18.69901085,998.171814,1.318608999,0.976911187,1.017933011,0.01403629,0,0.995713294,15.46815968,53.55430984,98.62906647,0,1.443899989,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.11997986,17.52355003,1.313238978,0.097473398,18.69901085,998.171875,1.321182013,0.976911187,1.01789999,0.01311714,0,0.9957214,15.46420956,53.54521942,98.72205353,0,1.443886995,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01029968,17.52334976,1.318099976,0.097472988,18.63900948,998.1721191,1.333358049,0.976911187,1.017868042,0.01219799,0,0.995729625,15.46026993,53.536129,98.71698761,0,1.443873048,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.99600029,17.52316093,1.328896999,0.097472578,18.63892937,998.1723022,1.337522984,0.976911187,1.017835021,0.01127884,0,0.995737672,15.4563303,53.52703857,98.71192169,0,1.443860054,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.08659935,17.52296066,1.33969295,0.097472169,18.63884926,998.1724854,1.349333048,0.976911187,1.017802954,0.01035969,0,0.995745778,15.45238972,53.51794815,98.7068634,0,1.443845987,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.09613037,17.52276039,1.344460011,0.097471759,18.63875961,998.1727295,1.352175951,0.976911187,1.017770052,0.009440537,0,0.995753884,15.44845009,53.50886154,98.70178223,0,1.443832994,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.04845047,17.52256012,1.344800949,0.097471349,18.6386795,998.1729126,1.335769057,0.976911187,1.017737985,0.008521386,0,0.995761991,15.44449997,53.49977112,98.69671631,0,1.443819046,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.1104393,17.52235985,1.347942948,0.097470939,18.6385994,998.1729736,1.346199036,0.976911187,1.017704964,0.007602235,0,0.995770097,15.44056034,53.49068069,98.69165039,0,1.443804979,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.1104393,17.52216911,1.351084948,0.097470529,18.63851929,998.1732178,1.356629014,0.976911187,1.017673016,0.006683084,0,0.995778322,15.43661976,53.48159027,98.68657684,0,1.443791986,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.08659935,17.52197075,1.356518984,0.09747012,18.63842964,998.1734009,1.370990038,0.976911187,1.017639995,0.005763932,0,0.995786428,15.43268013,53.47249985,98.68151855,0,1.443778038,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.08182907,17.52177048,1.365792036,0.09746971,18.63834953,998.173584,1.381762028,0.976911187,1.017608047,0.004844782,0,0.995794475,15.42873001,53.46340942,98.67645264,0,1.443765044,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.99123001,17.52157021,1.370507956,0.097469293,18.63826942,998.1738281,1.377828956,0.976911187,1.017575026,0.003925631,0,0.996348321,15.42479038,53.454319,98.67138672,0,1.443750978,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.94354057,17.52137947,1.370900035,0.097468883,18.63818932,998.1740112,1.365831017,0.976911187,1.017542958,0.003006479,0,0.996902227,15.4208498,53.44522858,98.6663208,0,1.44373703,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.9721508,17.5211792,1.368018985,0.097468473,18.63809967,998.1741943,1.373288035,0.976911187,1.017510056,0.002087328,0,0.997456074,15.41691017,53.43613815,98.66124725,0,1.443724036,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.96738052,17.52098083,1.370079994,0.097468063,18.63801956,998.1743774,1.374894977,0.976911187,1.017477989,0.001168178,0,0.996953011,15.41296005,53.43558884,98.65618134,0,1.44370997,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01029968,17.52078056,1.377153993,0.097467653,18.63793945,998.1746216,1.390813947,0.976911187,1.017444968,0.000249027,0,0.996449888,15.40902042,53.43503952,98.65112305,0,1.443696976,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.02461052,17.52058983,1.387300968,0.097467244,18.63785934,998.1746826,1.402721047,0.976911187,1.01741302,0.088839456,0,0.995946825,15.40507984,53.4344902,98.6460495,0,1.443683028,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.06752014,17.52038956,1.397447944,0.097466826,18.6377697,998.1749268,1.403066993,0.976911187,1.017379999,0.088839456,0,0.996083975,15.40114021,53.43394089,98.64098358,0,1.443668962,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.05798912,17.52018929,1.397447944,0.097466417,18.63768959,998.1751099,1.414958954,0.976911187,1.017348051,0.060108121,0,0.996221185,15.39719963,53.43339157,98.64189148,0,1.443655968,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01029968,17.51999092,1.407019019,0.097466007,18.63760948,998.175293,1.40656805,0.976911187,1.01731503,0.060108121,0,0.996358514,15.39325047,53.43283844,98.64279175,0,1.44364202,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01029968,17.51980019,1.409435034,0.097465597,18.63752937,998.1754761,1.416555047,0.976911187,1.017076015,0.039919078,0,0.996495724,15.38930988,53.43228912,98.64369965,0,1.443629026,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.1104393,17.51959991,1.411851048,0.097465187,18.63743973,998.1757202,1.408529997,0.976911187,1.016836047,0.039919078,0,0.996632874,15.38537025,53.43173981,98.64459991,0,1.44361496,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.01029968,17.51939964,1.411851048,0.097464778,18.63735962,998.1757813,1.414026976,0.976911187,1.016921043,0.027008951,0,0.996770024,15.38142967,53.43119049,98.64550781,0,1.443601012,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.98645973,17.51919937,1.403311014,0.097464383,18.63727951,998.1760254,1.409791946,0.976911187,1.01700604,0.027008951,0,0.996907175,15.37749004,53.43064117,98.64640808,0,1.443588018,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.05322075,17.5189991,1.401790977,0.097463958,18.6371994,998.1762695,1.402624011,0.978818595,1.017091036,0.02519598,0,0.997044384,15.37353992,53.43009186,98.64732361,0,1.443573952,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.05322075,17.51881027,1.400271058,0.097463548,18.63710976,998.1765137,1.384933949,0.980726004,1.017176032,0.02338301,0,0.997181714,15.3696003,53.42953873,98.64821625,0,1.443560958,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.96261978,17.51861,1.38854599,0.097463138,18.63702965,998.1765747,1.383352995,0.980964422,1.017259955,0.021570031,0,0.997318923,15.36565971,53.42898941,98.64911652,0,1.44354701,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.9578495,17.51840973,1.385571003,0.097462729,18.63694954,998.1768188,1.399860024,0.985971212,1.017344952,0.01975706,0,0.997456074,15.36172009,53.51720047,98.65003204,0,1.443532944,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.95307922,17.5182209,1.398841977,0.097462319,18.63686943,998.177002,1.416367054,0.984063923,1.017429948,0.01794409,0,0.996570885,15.35776997,53.60541916,98.65093231,0,1.44351995,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.99838066,17.51802063,1.414963961,0.097461909,18.63677979,998.1771851,1.430456996,0.986130178,1.017514944,0.01613112,0,0.995685697,15.35383034,53.59564972,98.65184021,0,1.443506002,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.04368019,17.51782036,1.426856041,0.097461499,18.63669968,998.1774292,1.43187499,0.988196611,1.01760006,0.01431815,0,0.996570885,15.34988976,53.58586884,98.65274048,0,1.443493009,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.99123001,17.51762009,1.428387046,0.097461089,18.63661957,998.1776123,1.431069016,0.990262926,1.017685056,0.01250517,0,0.997456074,15.34595013,53.5760994,98.65364838,0,1.443478942,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.05322075,17.51742935,1.425825,0.09746068,18.63653946,998.1776733,1.433541059,0.988713205,1.017770052,0.0106922,0,0.997456074,15.34200001,53.56631851,98.65454865,0,1.443464994,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.96261978,17.51722908,1.426771998,0.09746027,18.63644981,998.1779175,1.436012983,0.987163484,1.017853975,0.008879229,0,0.997380793,15.33806038,53.55654907,98.65545654,0,1.443452001,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.94354057,17.51703072,1.427718997,0.09745986,18.63636971,998.1781006,1.43197,0.987401903,1.017938972,0.007066259,0,0.997305512,15.3341198,53.54676819,98.65635681,0,1.443438053,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.99600029,17.51683044,1.430719018,0.09745945,18.6362896,998.1782837,1.436777949,0.987640321,1.018023968,0.005253286,0,0.997230172,15.33018017,53.53699112,98.65725708,0,1.443425059,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.95307922,17.51663017,1.433719993,0.097459041,18.69901085,998.1785278,1.441586018,0.98787868,1.018108964,0.003440315,0,0.997154891,15.32623959,53.52722168,98.65815735,0,1.443410993,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.96261978,17.51643944,1.434743047,0.097458623,18.69116974,998.1785889,1.443572998,0.989547729,1.01819396,0.001627342,0,0.997079611,15.32229042,53.5174408,98.65907288,0,1.443397999,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.0055294,17.51623917,1.435765982,0.097458214,18.68333054,998.178894,1.441741943,0.99622339,1.018278956,0.001101048,0,0.997004271,15.31834984,53.50767136,98.65998077,0,1.443384051,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.9244709,17.5160408,1.433351994,0.097457796,18.67548943,998.1790771,1.437479973,0.99622339,1.018363953,0.00107283,0,0.99692899,15.31441021,53.48740005,98.66088104,0,1.443369985,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91970062,17.51584053,1.430938959,0.097457387,18.66765022,998.1793213,1.435662031,0.997415483,1.018447995,0.001044612,0,0.996853709,15.31046963,53.4671402,98.66178894,0,1.443356991,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.93877029,17.5156498,1.428524971,0.097456977,18.65980911,998.1793823,1.430973053,0.99932301,1.018532991,0.001016394,0,0.997256398,15.30653,53.44807053,98.66268921,0,1.443343043,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,20.02461052,17.51544952,1.425201058,0.097456567,18.65196991,998.1796265,1.422780037,1.009098053,1.018617988,0.000988176,0,0.997659087,15.30257988,53.42898941,98.66359711,0,1.44333005,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.89109039,17.51524925,1.411502957,0.097456157,18.64413071,998.1798096,1.412191033,1.022688031,1.018702984,0.000959958,0,0.998061776,15.29864025,53.40990829,98.66449738,0,1.443315983,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.94831085,17.51505089,1.402390003,0.097455747,18.6362896,998.1799927,1.405933976,1.032225013,1.01878798,0.00093174,0,0.998464525,15.29469967,53.39083862,98.6654129,0,1.443302035,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.89586067,17.51486015,1.399893999,0.097455353,18.4794693,998.1801758,1.402994037,1.02078104,1.018988013,0.000903522,0,0.998554111,15.29076004,53.50051117,98.66631317,0,1.443289042,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.93400955,17.51465988,1.400822997,0.097454943,18.4794693,998.1804199,1.40494895,1.00623703,1.019189,0.000875304,0,0.998643577,15.28680992,53.49531174,98.66721344,0,1.443274975,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.85770988,17.51445961,1.39884901,0.097454533,18.4794693,998.180481,1.397045016,1.008144021,1.019389987,0.000847086,0,0.998733222,15.28287029,53.49010849,98.66634369,0,1.443261981,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.95307922,17.51425934,1.396875024,0.097454123,18.4794693,998.1807251,1.404911041,1.012436032,1.01959002,0.000818868,0,0.999150395,15.27892971,53.48490906,98.66548157,0,1.443248034,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.93638992,17.51407051,1.397804022,0.097453713,18.4794693,998.1809082,1.404235005,1.011244059,1.019791007,0.00079065,0,0.999567509,15.2830801,53.47969818,98.66461182,0,1.443233967,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91970062,17.51387024,1.39873302,0.097453304,18.58552933,998.1810913,1.411247969,1.013628006,1.01999104,0.000762432,0,0.999758601,15.28722954,53.47449875,98.66374207,0,1.443220973,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.86248016,17.51366997,1.402577996,0.097452879,18.58552933,998.1812744,1.410218954,1.012316942,1.020192027,0.000734214,0,0.999949574,15.29137993,53.46929932,98.66287994,0,1.443207026,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.85293961,17.5134697,1.403818965,0.097452469,18.58552933,998.1815186,1.403673053,1.011005998,1.020391941,0.000705996,0,1.000141025,15.29553032,53.46409988,98.66201019,0,1.443194032,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91493034,17.51328087,1.403398037,0.097452059,18.58552933,998.1817017,1.407454967,1.013389945,1.020593047,0.000677778,0,1.000331998,15.29967976,53.45890045,98.66114807,0,1.443179965,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.93400955,17.5130806,1.40297699,0.09745165,18.58552933,998.1818848,1.406473994,1.011363983,1.020792961,0.00064956,0,1.000522971,15.30383015,53.45368958,98.66027832,0,1.443166018,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.88154984,17.51288033,1.405742049,0.09745124,18.79310036,998.1821289,1.421777964,1.009336948,1.020993948,0.000621342,0,1.000713944,15.30797005,53.44849014,98.65940857,0,1.443153024,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91493034,17.51268005,1.418431997,0.09745083,18.79310036,998.182312,1.434401035,1.009099007,1.020900011,0.000593124,0,0.999939978,15.31212044,53.44329071,98.65854645,0,1.443138957,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.83864021,17.51248932,1.433248043,0.09745042,18.79310036,998.182373,1.44312501,1.008859992,1.020805001,0.000564906,0,0.999166012,15.31626987,53.43809128,98.6576767,0,1.443125963,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91970062,17.51228905,1.442782044,0.09745001,18.79310036,998.1826172,1.451848984,1.008620977,1.020710945,0.000536688,0,0.998391986,15.32042027,53.43289185,98.65680695,0,1.443112016,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.96261978,17.51209068,1.44651103,0.097449601,18.54220009,998.1828003,1.45223403,1.008383036,1.020617008,0.00050847,0,0.998838186,15.3245697,53.42768097,98.65593719,0,1.443097949,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.87202072,17.51189041,1.444697976,0.097449191,18.54220009,998.1829834,1.436445951,1.010766983,1.020521998,0.000480252,0,0.999284506,15.32872009,53.42248154,98.6550827,0,1.443084955,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.82432938,17.51169968,1.447810054,0.097448781,18.54220009,998.1832275,1.455700994,1.005759954,1.020427942,0.000452034,0,0.999730825,15.33286953,53.41727829,98.65421295,0,1.443071008,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.9578495,17.5114994,1.452108979,0.097448371,18.54220009,998.1832886,1.462926984,1.007547975,1.020334005,0.000423816,0,1.000177026,15.33701992,53.41207886,98.6533432,0,1.443058014,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.9578495,17.51129913,1.456408024,0.097447962,18.54220009,998.1834717,1.466197014,1.009336948,1.020238996,0.000395598,0,0.998667777,15.34117031,53.40687943,98.65247345,0,1.443043947,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.85770988,17.51110077,1.456503034,0.097447537,18.57356071,998.1837769,1.439301014,1.012079,1.020145059,0.00036738,0,0.999919415,15.34531975,53.40167999,98.65161133,0,1.44303,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.83864021,17.51091003,1.444545031,0.097447127,18.56311035,998.184021,1.436931014,1.01481998,1.020521045,0.000339162,0,1.001170993,15.34947014,53.39646912,98.65074158,0,1.443017006,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.87916946,17.51070976,1.429939985,0.097446717,18.55265045,998.184082,1.434561968,1.035562992,1.020897985,0.000310944,0,1.001170993,15.35361958,53.39126968,98.64987183,0,1.443003058,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91970062,17.51050949,1.424998045,0.097446308,18.54220009,998.1843262,1.424960971,1.026502967,1.021273971,0.000282726,0,1.001170993,15.35776997,53.38607025,98.6490097,0,1.442989945,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91493034,17.51030922,1.417430997,0.097445913,18.53174019,998.1845093,1.400635958,1.025073051,1.021649957,0.000254508,0,1.001170993,15.36192036,53.39361954,98.64813995,0,1.442975998,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.85770988,17.51011086,1.405575037,0.097445503,18.52128983,998.1846924,1.410529971,1.030079007,1.022025943,0.00022629,0,1.002912045,15.36606979,53.40116882,98.64874268,0,1.44296205,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.9244709,17.50992012,1.407222033,0.097445093,18.51082993,998.1848755,1.420423985,1.025549054,1.022403002,0.000198072,0,1.002151012,15.37022018,53.40871811,98.64933014,0,1.442949057,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.91493034,17.50971985,1.417358041,0.097444683,18.50037956,998.1851196,1.430317998,1.021018982,1.022778988,0.000169854,0.041173179,1.001389027,15.37436008,53.41627121,98.64993286,0,1.44293499,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.88154984,17.50951958,1.420920014,0.097444274,18.48991966,998.1851807,1.431622028,1.022210956,1.022801042,0.000141636,0.069830827,1.001736999,15.37851048,53.4238205,98.65052795,0,1.442921996,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.8195591,17.50933075,1.424482942,0.097443856,18.4794693,998.1854248,1.430528998,1.018514991,1.022822022,0.000113418,0.066959247,1.00208497,15.38265991,53.43136978,98.65112305,0,1.442908049,Slugging
0,0,1,0,0,0,0,0,0,0,0,0,19.88632011,17.50913048,1.425027013,0.097443447,18.58456993,998.1856079,1.426506042,1.01481998,1.022843957,8.52E-05,0.030183081,1.002133012,15.3868103,53.43891907,98.65171814,0,1.442893982,Slugging
